ESTU_CONSECUTIVO,PUNT_GLOBAL_PREDIC
EK202310133076,159.25
EK202310230396,150.1
EK202310158633,149.0
EK202310161117,168.3
EK202310004351,150.7
EK202310174767,160.2
EK202310183707,156.15
EK202310201085,150.45
EK202310117365,140.15
EK202310211525,133.15
EK202310174033,147.55
EK202310133029,154.15
EK202310109257,126.55
EK202310208465,147.4
EK202310003437,131.4
EK202310147849,136.95
EK202310172875,163.15
EK202310195261,144.7
EK202310124700,131.15
EK202310209462,142.65
EK202310190370,182.65
EK202310166689,139.0
EK202310125440,146.55
EK202310242447,164.25
EK202310208224,146.75
EK202310164938,146.45
EK202310171017,148.95
EK202310221295,132.15
EK202310116789,134.8
EK202310245230,145.6
EK202310196239,129.65
EK202310217020,169.6
EK202310149091,132.35
EK202310188633,127.25
EK202310145175,140.55
EK202310184944,145.85
EK202310116881,141.1
EK202310133865,125.2
EK202310170575,155.35
EK202310217837,133.2
EK202310142127,134.35
EK202310220280,134.95
EK202310220011,147.2
EK202310136446,127.55
EK202310167400,160.75
EK202310136757,134.35
EK202310219947,133.1
EK202310215446,161.75
EK202310113390,155.0
EK202310231430,134.7
EK202310190750,125.35
EK202310218203,139.25
EK202310232673,163.5
EK202310172719,137.4
EK202310238088,143.25
EK202310122490,128.7
EK202310141767,126.8
EK202310164189,141.0
EK202310131789,157.2
EK202310131787,133.8
EK202310111463,139.75
EK202310189888,139.3
EK202310123502,137.45
EK202310248489,138.45
EK202310104974,125.85
EK202310133434,149.9
EK202310122152,144.45
EK202310223645,144.6
EK202310218467,128.5
EK202310200984,122.85
EK202310246962,153.9
EK202310138658,141.55
EK202310135971,120.15
EK202310145071,150.7
EK202310236227,167.0
EK202310161820,136.55
EK202310116560,156.1
EK202310147855,134.75
EK202310198848,142.6
EK202310126318,137.95
EK202310168761,149.25
EK202310236060,135.75
EK202310194911,138.15
EK202310232213,139.9
EK202310123619,135.6
EK202310129238,147.5
EK202310239622,130.8
EK202310130274,169.9
EK202310136862,132.25
EK202310144925,138.75
EK202310117994,131.8
EK202310145721,156.65
EK202310166110,134.55
EK202310153689,126.6
EK202310167524,123.85
EK202310171110,138.8
EK202310194242,130.55
EK202310128824,153.0
EK202310217802,143.2
EK202310174759,146.9
EK202310163258,144.55
EK202320007136,138.65
EK202310223074,137.4
EK202310127999,133.85
EK202310210697,138.4
EK202310187479,126.15
EK202310229648,155.65
EK202310223615,159.8
EK202310205259,155.7
EK202310207915,135.7
EK202310161035,166.7
EK202310211684,135.7
EK202310217627,128.35
EK202310188184,143.0
EK202310179703,130.9
EK202310191167,129.65
EK202310206412,142.85
EK202310138851,168.0
EK202320007328,151.05
EK202310211346,141.5
EK202310169209,148.05
EK202310145302,141.55
EK202310203140,142.6
EK202310209732,130.15
EK202310117958,139.7
EK202310155922,158.05
EK202310184930,137.45
EK202310150832,136.45
EK202310208806,162.7
EK202310172410,176.8
EK202310230235,137.8
EK202310203566,152.7
EK202310123801,143.55
EK202310141762,181.6
EK202310245120,129.95
EK202310183959,140.95
EK202310128037,134.3
EK202310004669,129.2
EK202310217022,128.05
EK202310110060,147.4
EK202310231754,129.1
EK202310132866,135.6
EK202310246978,133.55
EK202310111800,142.55
EK202310141316,141.4
EK202310225078,144.95
EK202310224113,130.2
EK202310229156,124.7
EK202310158924,155.0
EK202310193952,138.95
EK202310134851,140.85
EK202310107778,144.5
EK202310201914,167.8
EK202310226477,141.95
EK202310200818,148.45
EK202310178725,130.15
EK202310136843,129.35
EK202310188878,181.25
EK202310192998,143.45
EK202310123605,139.55
EK202310109206,129.25
EK202310110309,135.8
EK202310201669,144.6
EK202310228267,139.35
EK202310120920,139.4
EK202310239638,170.85
EK202310138789,148.9
EK202310187947,182.0
EK202310143793,135.7
EK202310231992,142.7
EK202310243082,140.65
EK202310174903,132.1
EK202310004153,129.95
EK202310211574,132.6
EK202310133648,132.9
EK202310145095,148.25
EK202310180354,154.75
EK202310111206,136.4
EK202310182140,157.3
EK202310202202,138.5
EK202310158892,155.8
EK202310193967,134.05
EK202310222297,127.2
EK202310121931,138.25
EK202310170526,157.0
EK202310119454,171.25
EK202310235204,144.35
EK202310123917,136.25
EK202310157703,130.1
EK202310149315,145.35
EK202310146815,135.2
EK202310126049,160.85
EK202310232396,137.25
EK202310199056,149.25
EK202310141228,134.05
EK202310196032,135.15
EK202310107291,140.75
EK202310122690,152.45
EK202310236528,134.3
EK202320007677,140.05
EK202310210488,134.45
EK202310207172,166.25
EK202310182902,142.65
EK202310139806,182.35
EK202310148583,155.55
EK202310220644,146.5
EK202310112733,144.35
EK202310204401,151.9
EK202310160356,139.7
EK202310225435,122.85
EK202310196076,144.1
EK202310203598,132.9
EK202310140544,148.85
EK202310212327,137.15
EK202310235705,144.7
EK202310202376,128.5
EK202310196089,152.4
EK202310139122,142.6
EK202310176023,144.45
EK202310117387,133.65
EK202310192216,143.25
EK202310122067,134.2
EK202310224886,127.2
EK202310234937,126.95
EK202310196488,134.15
EK202310140986,131.95
EK202310104819,155.1
EK202310192016,153.3
EK202310230705,133.2
EK202310191079,159.3
EK202310224030,138.25
EK202310116108,145.9
EK202310216944,152.05
EK202310239270,136.05
EK202310179674,127.75
EK202310135614,133.95
EK202310196625,142.45
EK202310244109,134.2
EK202310211711,140.3
EK202310175336,167.15
EK202310155402,131.05
EK202310110776,167.55
EK202310246416,121.35
EK202310180852,130.75
EK202310173163,148.7
EK202310146639,132.9
EK202320007618,144.5
EK202310245395,152.0
EK202310175505,137.3
EK202310196444,153.9
EK202310172044,142.65
EK202310140972,171.85
EK202310236512,128.4
EK202310141653,135.3
EK202310236235,145.75
EK202310111947,131.35
EK202310129970,125.8
EK202310156921,151.6
EK202310111882,139.3
EK202310142671,157.65
EK202310225816,133.55
EK202310129016,157.05
EK202310216107,143.3
EK202310192345,128.15
EK202310115608,143.8
EK202310218293,142.8
EK202310105946,131.95
EK202310194919,139.2
EK202310138207,117.95
EK202310199908,141.25
EK202320006707,151.6
EK202310162516,169.0
EK202310121312,127.95
EK202310240696,139.4
EK202310124904,153.3
EK202310238291,141.15
EK202310127974,142.95
EK202310136024,174.75
EK202310187265,145.9
EK202310108072,128.0
EK202310240013,162.85
EK202310212042,139.95
EK202310237376,134.25
EK202310220612,137.3
EK202310194509,139.4
EK202310209569,156.25
EK202310114438,132.65
EK202310132881,166.6
EK202310175705,133.95
EK202310004055,133.95
EK202310175229,129.65
EK202310174345,157.25
EK202310212490,133.3
EK202310136810,112.65
EK202310157304,140.45
EK202310169599,118.15
EK202310107717,140.1
EK202310105279,149.75
EK202310110848,135.6
EK202310178772,168.0
EK202310245828,119.85
EK202310219817,151.95
EK202310200575,151.8
EK202310105122,129.2
EK202310162052,122.0
EK202310150697,147.25
EK202310158553,133.8
EK202310210487,131.5
EK202310219594,140.4
EK202310234064,174.85
EK202310147076,154.95
EK202310168891,156.0
EK202310230477,164.5
EK202310151700,131.9
EK202310105830,168.3
EK202310150350,143.0
EK202310221753,144.7
EK202310117832,124.15
EK202310192005,143.45
EK202310236133,149.25
EK202310128003,126.15
EK202310192879,140.1
EK202310127978,136.15
EK202310145508,147.0
EK202310112586,131.9
EK202310241863,170.3
EK202310221932,142.05
EK202310132949,135.45
EK202310223688,169.9
EK202310143982,137.5
EK202320006378,160.85
EK202310104123,145.05
EK202310185565,155.8
EK202310229086,137.05
EK202310133226,148.25
EK202310118081,135.9
EK202310150049,146.15
EK202310135400,126.6
EK202310116088,145.45
EK202310231696,135.65
EK202310146749,143.2
EK202310111238,129.45
EK202310191666,157.7
EK202310135953,139.15
EK202310161122,176.5
EK202310228253,137.85
EK202310153608,172.0
EK202310138495,139.15
EK202310145050,128.35
EK202310206747,132.7
EK202310203488,170.4
EK202310183419,163.2
EK202310129584,142.3
EK202310131950,135.3
EK202320006497,131.85
EK202310158313,134.2
EK202310156450,126.3
EK202310206931,164.0
EK202310224192,134.05
EK202310181248,157.3
EK202310139477,140.05
EK202310106863,151.65
EK202310113902,141.15
EK202310177431,153.4
EK202310189561,148.75
EK202310206223,140.65
EK202320005580,159.1
EK202310240584,144.4
EK202310193474,137.0
EK202310106515,154.95
EK202310134230,152.05
EK202310184191,136.25
EK202310120682,131.85
EK202310169684,127.1
EK202310119557,132.3
EK202310126983,141.4
EK202310167903,128.2
EK202310133442,152.05
EK202310210959,139.55
EK202310212306,140.2
EK202310230307,133.4
EK202310212565,120.9
EK202310192899,142.05
EK202310170190,137.4
EK202310153027,180.2
EK202310114380,142.5
EK202310133567,168.3
EK202310214756,148.95
EK202310114168,146.5
EK202310217065,165.3
EK202310169361,133.3
EK202310165708,151.15
EK202310228615,141.15
EK202310209019,162.45
EK202310132985,121.05
EK202310110233,111.05
EK202310143464,128.65
EK202310136141,155.0
EK202310226017,138.9
EK202310155663,143.05
EK202310195009,149.05
EK202310126196,160.35
EK202310108026,150.45
EK202310172643,143.7
EK202310153423,132.05
EK202310243003,143.7
EK202310153678,123.2
EK202310169206,158.7
EK202310196881,145.75
EK202310247696,137.25
EK202310160692,155.3
EK202310157186,169.5
EK202310156752,129.6
EK202310114419,140.1
EK202310117232,135.8
EK202310221881,137.3
EK202310202289,131.3
EK202310221155,132.9
EK202310197000,165.0
EK202310183680,132.15
EK202310166065,136.8
EK202310224104,136.7
EK202310198490,127.0
EK202310185320,152.05
EK202310112969,139.25
EK202310122531,125.55
EK202310223294,150.7
EK202310243257,133.25
EK202310227369,165.45
EK202310132379,126.7
EK202310207889,130.1
EK202310155220,135.7
EK202310149989,152.0
EK202310116304,135.05
EK202310207654,174.6
EK202310233148,135.9
EK202310133990,163.0
EK202310131881,145.25
EK202310147674,164.5
EK202310161848,143.8
EK202310113742,148.65
EK202310107292,128.8
EK202310157457,138.35
EK202310159983,134.45
EK202310222436,135.2
EK202310116722,138.9
EK202310228029,131.2
EK202310226778,130.2
EK202310223904,130.55
EK202310205019,128.2
EK202310119364,134.15
EK202310003651,125.15
EK202310212861,150.05
EK202310110710,145.0
EK202310131651,144.05
EK202310144906,126.3
EK202310188544,144.45
EK202310133839,141.0
EK202310118694,153.55
EK202310110720,122.1
EK202310128544,146.05
EK202310193628,137.95
EK202310148648,146.1
EK202310153778,139.0
EK202310188918,124.3
EK202310126546,128.9
EK202310214084,164.75
EK202310191915,156.1
EK202310230973,136.35
EK202310220076,138.0
EK202310198281,117.85
EK202310210973,130.2
EK202310116202,148.35
EK202320007382,136.65
EK202310140017,137.7
EK202310235458,138.8
EK202310224553,132.15
EK202310131411,118.7
EK202310172944,146.4
EK202310187715,143.35
EK202310117160,146.05
EK202310223783,138.35
EK202310208505,136.35
EK202310177144,132.2
EK202310141554,139.45
EK202310153806,142.75
EK202310178651,127.65
EK202310207053,143.0
EK202310121285,138.95
EK202310129917,133.75
EK202310178974,122.2
EK202310139959,157.9
EK202310240930,140.35
EK202310184143,154.35
EK202310141627,144.6
EK202310248495,136.45
EK202310210251,137.95
EK202310181393,128.05
EK202310203408,167.3
EK202310210221,137.2
EK202310153228,148.4
EK202310181161,147.8
EK202310122291,133.9
EK202310219649,146.45
EK202310108802,148.2
EK202310147915,147.55
EK202310219111,129.9
EK202310004516,127.2
EK202310187796,140.0
EK202310152632,168.45
EK202310234189,121.1
EK202310248401,131.15
EK202310198077,140.6
EK202310182281,172.95
EK202310173305,131.3
EK202310191194,136.85
EK202320006641,173.85
EK202310187839,151.1
EK202310166786,170.3
EK202310104248,147.9
EK202310140808,134.55
EK202310154881,130.5
EK202310158734,150.15
EK202310198034,136.2
EK202310210288,144.1
EK202310115555,142.2
EK202310122253,145.35
EK202310208001,133.15
EK202310247301,158.0
EK202310158412,136.05
EK202310133516,112.05
EK202310199724,154.7
EK202310203434,137.35
EK202310149601,151.45
EK202310207662,120.7
EK202310155823,146.75
EK202310155070,137.45
EK202310003692,162.4
EK202310112220,144.05
EK202310210474,136.75
EK202310174563,163.85
EK202310178481,157.0
EK202310161746,134.8
EK202310184759,137.6
EK202310214382,156.95
EK202310220383,129.55
EK202310181896,140.15
EK202310109101,144.85
EK202310111874,151.55
EK202310239939,136.6
EK202310146648,126.75
EK202310147888,153.5
EK202310228585,144.25
EK202320006300,161.45
EK202310157823,133.8
EK202310175416,138.05
EK202310191246,145.2
EK202310241025,145.85
EK202310175713,127.5
EK202310165199,149.7
EK202310229611,130.2
EK202310167463,161.05
EK202310125411,139.35
EK202310247310,130.2
EK202310131556,150.75
EK202320007526,148.0
EK202310109396,159.9
EK202310243612,142.95
EK202320006821,151.3
EK202310191818,159.65
EK202310206573,151.2
EK202310176203,165.2
EK202310113063,139.7
EK202310152411,153.0
EK202310186297,158.9
EK202320006177,164.45
EK202310184504,174.25
EK202310118343,129.65
EK202310166342,169.25
EK202310238948,175.95
EK202310226471,135.25
EK202310153486,132.95
EK202310146780,131.15
EK202310129676,123.0
EK202310230251,130.05
EK202310227178,148.3
EK202310148962,143.45
EK202310235140,154.95
EK202310158736,165.4
EK202310208299,153.6
EK202310205311,160.5
EK202310140268,127.8
EK202310158411,127.5
EK202310120168,142.8
EK202310120164,145.15
EK202310191318,142.1
EK202310124551,134.6
EK202310133393,128.6
EK202310244048,128.0
EK202310209487,152.4
EK202310130550,126.5
EK202310134976,158.15
EK202310113614,130.8
EK202310237767,158.55
EK202310120386,145.45
EK202310190693,159.0
EK202310158340,125.25
EK202310185631,161.05
EK202310193894,129.8
EK202310232391,141.15
EK202310129047,152.2
EK202310187052,126.45
EK202310174623,126.55
EK202310149978,144.75
EK202310238712,137.8
EK202310172389,157.5
EK202310187833,140.5
EK202310238335,169.1
EK202310232031,144.05
EK202310224185,132.0
EK202310166575,137.2
EK202310119974,124.7
EK202310195917,124.9
EK202310174762,147.8
EK202310237282,132.7
EK202310112142,144.9
EK202310107661,135.0
EK202310197179,155.4
EK202310154174,150.45
EK202310241892,128.0
EK202310178171,141.25
EK202310134220,148.1
EK202310200711,137.35
EK202310190031,176.35
EK202310215938,157.8
EK202310125861,139.6
EK202310143873,137.35
EK202310165035,138.2
EK202310157391,136.2
EK202310216624,128.65
EK202310136516,131.45
EK202310175267,156.55
EK202310139527,133.45
EK202310145890,128.55
EK202310207934,135.35
EK202310216534,152.0
EK202310243402,139.9
EK202310125822,134.95
EK202310210671,131.8
EK202310118842,146.9
EK202310242780,126.25
EK202310183963,135.5
EK202310192132,134.4
EK202310158172,164.15
EK202310107920,154.1
EK202310116588,140.8
EK202310157004,142.95
EK202310203397,150.3
EK202310145727,173.75
EK202310134294,150.6
EK202310161573,151.75
EK202310163914,148.25
EK202320005749,141.1
EK202310004457,158.5
EK202310198895,119.85
EK202310200079,141.35
EK202310236220,168.75
EK202310167195,132.1
EK202310190621,140.1
EK202310126857,156.55
EK202310221597,146.15
EK202310139743,176.55
EK202310173860,142.2
EK202310212130,138.1
EK202310238113,142.1
EK202310232782,164.75
EK202310231990,159.35
EK202310154189,127.75
EK202310111012,139.55
EK202310208334,145.4
EK202310222126,140.5
EK202310206217,139.0
EK202310185801,126.7
EK202310207901,124.25
EK202310121054,151.8
EK202310188410,153.35
EK202310203904,138.85
EK202310230514,137.75
EK202320007184,165.85
EK202310196925,161.85
EK202310201983,137.5
EK202310242071,147.05
EK202310242487,130.2
EK202310174134,180.55
EK202310221304,140.2
EK202310146366,133.7
EK202310242718,145.9
EK202310158582,137.85
EK202310182050,139.75
EK202310110321,137.9
EK202310126720,139.65
EK202310145134,161.55
EK202310134228,152.55
EK202310151176,133.75
EK202310159471,133.2
EK202310197298,144.55
EK202310114442,132.35
EK202310216170,132.75
EK202310126914,135.35
EK202310160897,173.65
EK202310241296,159.9
EK202310145492,129.05
EK202310142012,170.4
EK202310141538,144.45
EK202310154638,148.2
EK202310238848,180.95
EK202310139821,124.8
EK202310108173,133.75
EK202310119610,132.3
EK202310242565,130.2
EK202310186446,164.15
EK202310144153,132.75
EK202310234883,136.3
EK202310124017,184.3
EK202310163758,154.95
EK202310203597,153.75
EK202310104417,142.0
EK202310202155,146.0
EK202310245823,117.95
EK202310203079,126.85
EK202310161636,179.75
EK202310144165,129.85
EK202310204775,155.8
EK202310167770,140.7
EK202310215963,143.4
EK202310133633,125.8
EK202310214866,123.4
EK202310180646,134.55
EK202310167541,132.15
EK202310136641,156.1
EK202310148939,145.6
EK202310103722,158.15
EK202310179303,143.65
EK202310200620,145.6
EK202310125714,132.8
EK202310204522,137.25
EK202310150835,143.9
EK202310130780,122.35
EK202310105814,135.45
EK202310172033,157.35
EK202310201852,143.05
EK202310148715,155.2
EK202310221644,130.35
EK202310114274,144.95
EK202310178264,149.5
EK202310164025,148.95
EK202310204651,153.95
EK202310141344,134.6
EK202310185886,173.3
EK202310203443,156.75
EK202320007693,145.35
EK202310236673,134.05
EK202310205537,183.35
EK202310215661,132.55
EK202310116840,128.4
EK202310179840,146.4
EK202310178802,166.45
EK202310124043,124.95
EK202310160029,138.1
EK202310166756,137.45
EK202310234362,134.65
EK202310130046,129.05
EK202310175285,167.85
EK202310155324,144.2
EK202310110760,139.45
EK202310167871,143.3
EK202310111911,133.85
EK202310105964,135.85
EK202310187240,139.5
EK202310228002,144.15
EK202310202448,147.55
EK202310144304,136.75
EK202310132248,154.55
EK202310200767,151.05
EK202310246600,129.5
EK202310156024,127.5
EK202310124951,129.8
EK202310127803,121.65
EK202310212512,152.5
EK202310237901,140.7
EK202310123799,129.95
EK202310122255,146.75
EK202310140607,126.0
EK202310214168,161.8
EK202310205290,142.45
EK202310201590,158.75
EK202310246716,151.85
EK202310211043,121.9
EK202310245155,143.8
EK202310146684,139.4
EK202310224856,159.8
EK202310149244,132.7
EK202310130714,131.45
EK202310185702,147.9
EK202310105075,133.25
EK202310103937,145.7
EK202310219458,134.9
EK202310220878,132.15
EK202310114846,163.4
EK202310165810,130.8
EK202310188784,161.35
EK202310119305,132.0
EK202310142173,138.2
EK202310218752,143.9
EK202310191456,152.45
EK202310110108,124.65
EK202310159818,160.5
EK202310151468,171.95
EK202310107315,133.85
EK202310200556,160.4
EK202310217485,138.15
EK202310206013,127.5
EK202310004134,148.7
EK202310124207,145.15
EK202310216869,153.75
